pkid,fkroutepartition,dnorpattern,tkpatternusage,cfbdestination,cfnadestination,fkroutefilter,tknetworklocation,fkdigitdiscardinstruction,prefixdigitsout,blockenable,tkmixer,calledpartytransformationmask,fkcallingsearchspace_sharedlineappear,fkdialplan,fkcallingsearchspace_translation,callingpartytransformationmask,patternurgency,tkstatus_usefullyqualcallingpartynum,fkcallingsearchspace_cfb,fkcallingsearchspace_cfna,dialplanwizardgenid,userholdmohaudiosourceid,networkholdmohaudiosourceid,callforwardexpansionmask,tkautoanswer,personalroutingenabled,devicefailuredn,fkcallingsearchspace_devicefailure,callingpartyprefixdigits,fkcallingsearchspace_mwi,fkvoicemessagingprofile,cfbvoicemailenabled,cfnavoicemailenabled,cfdfvoicemailenabled,fkaarneighborhood,withtag,withvalueclause,description,cfnaduration,tkpatternprecedence,cfaptvoicemailenabled,cfaptdestination,tkreleasecausevalue,fkcallingsearchspace_cfapt,tkpresentationbit_connectedline,tkpresentationbit_callingname,tkpresentationbit_connectedname,tkpresentationbit_callingline,supportoverlapsending,cfaptduration,iscallable,fkcallmanager,alertingname,authorizationcoderequired,authorizationlevelrequired,cfbintdestination,cfbintvoicemailenabled,cfnaintdestination,cfnaintvoicemailenabled,clientcoderequired,cssforcfa,fkcallingsearchspace_cfbint,fkcallingsearchspace_pff,fkcallingsearchspace_pffint,pff_cfb,pff_cfna,pffdestination,pffintdestination,pffintvoicemailenabled,pffvoicemailenabled,fkcallingsearchspace_reroute,fkmatrix_presence,fkcallingsearchspace_cfnaint,ismessagewaitingon,outsidedialtone,deviceoverride,allowcticontrolflag,alertingnameascii,resettoggle,tkreset,aardestinationmask,aarkeepcallhistory,aarvoicemailenabled,cfhrdn,cfhrintdn,cfhrintvmenabled,cfhrvmenabled,cfurdestination,cfurintdestination,cfurintvoicemailenabled,cfurvoicemailenabled,fkcallingsearchspace_cfhr,fkcallingsearchspace_cfhrint,fkcallingsearchspace_cfur,fkcallingsearchspace_cfurint,fkcallingsearchspace_revert,hrduration,hrinterval,iknumplan_parkcode,revertdestination,cfhrduration,tkdevicesecuritymode_minimumallowed,tkcfacssactivationpolicy,fkresourceprioritynamespace,tknumberingplan_called,tkpriofnumber_called,tkpriofnumber_calling,tknumberingplan_calling,fkdevice_intercomdefault,dnorpatternipv6,tkstatus_partyentrancetone,parkmonforwardnoretrievedn,parkmonforwardnoretrieveintdn,parkmonforwardnoretrieveintvmenabled,parkmonforwardnoretrievevmenabled,fkcallingsearchspace_pkmonfwdnoret,fkcallingsearchspace_pkmonfwdnoretint,parkmonreversiontimer,tkpatternrouteclass,routenexthopbycgpn,routeonuserpart,usecallercss,fkexternalcallcontrolprofile,displayconnectedpartynumber,rejectanonymouscall,useoriginatorcss,mlpppreemptiondisabled,calreference,tkcalmode,dontwaitforidtatsubsequenthops,nfkccaprofile_id,isemergencyservicenumber,tkroaminguserstatus,externalpresentationnumber,externalpresentationname,isanonymous,tkpresentationbit
7ddb35b1-8da6-48a2-87c5-9ee909a7d749,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,7168791033,3,,,,0,,,f,,7168791000,,,b3a4024f-027d-c0bb-7df8-956aa66ce18a,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXLG DEAR 7168791033 Trans to 7168791000,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7e306466-9f1f-49fc-b0e4-c9aa4c95890d,9cd5fda4-3a77-48f8-bdfa-4f86e9c01ff0,**.XXXX,3,,,,0,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,500811,f,,,,,e014c20a-f953-9137-8877-f09e8d26aa2f,,t,2,,,,,,,0,f,,,,,,f,f,f,,,,FSC CPAZ **XXXX Site Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7e4d8199-1cd1-129d-96a2-29cb3766726e,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,7753565667,3,,,,0,,,f,,3331773013,,,80deeb2c-f134-c50c-bfd8-50e7085da9da,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight RNO/177 Guard 775-356-5667,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7ec31552-f580-483e-98d5-d42553a41e25,d9b7ad7b-fda5-4074-95f9-1a6d58d85f97,**.1[0234]XX,3,,,,0,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,716879,f,,,,,b3a4024f-027d-c0bb-7df8-956aa66ce18a,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXLG DEAR 4-Digit Dialing **XXXX,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7ec804b7-4115-4fa0-a69a-820483f736e4,50f245a9-e6dd-4d14-a166-f41445e0a236,#187,3,,,,0,,,f,,3331875000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (TWF/187) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7ebfca27-9914-4cbd-a2e8-517826247454,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,8556370595,3,,,,0,,,f,,5006114960,,,eb74eb85-f1cf-cdcf-e52c-dbd06550b9eb,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXSC FTB 855-637-0595,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7efd80d8-e79f-e7e3-09a5-6d7b45a114ab,d8c5d696-d82c-499c-af1c-a509077bde39,**.71XX,3,,,,0,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,901309,f,,,,,5daaf0fb-374c-ce07-3b19-f1febd6cab00,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXLG TYN 4-Digit Dialing **.71XX,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
c25b2ce8-03d6-4c63-aa54-9af409415542,50f245a9-e6dd-4d14-a166-f41445e0a236,#192,3,,,,0,,,f,,3331925000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (BLY/192) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
fa18974c-48c0-4038-a635-273734845063,50f245a9-e6dd-4d14-a166-f41445e0a236,#265,3,,,,0,,,f,,3332655000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (CLT/265) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f462adb-2dce-4092-8094-e2041aeece3f,50f245a9-e6dd-4d14-a166-f41445e0a236,#200,3,,,,0,,,f,,3332005000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (MEM/200) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f754105-ae2a-4b50-87a6-a2c90ae6c70f,50f245a9-e6dd-4d14-a166-f41445e0a236,#297,3,,,,0,,,f,,3332975000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (NEM/297) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f634ae2-ee93-0df4-1061-32ea99e9ff95,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,8706330000,3,,,,0,,,f,,3331905000,,,37f4c90b-933f-b7fb-be19-cd1af515bf36,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight FCY/198 Site closed FWD to WME don't delet,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
236881e5-46ff-40fe-ae58-a5c12ddadacc,50f245a9-e6dd-4d14-a166-f41445e0a236,#818,3,,,,0,,,f,,3338185000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (WPB/818) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f901258-5d8b-35e4-62e9-8793a692e78d,ef333f50-0967-48f8-91ec-513c048407db,6430,3,,,,0,,817490,f,,,,,64b78f19-34e4-809b-942e-a4de325e11da,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FSC FTWS Inbound PRI calls,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7f8d885a-2ab9-bc55-d7e4-9bd60ea6e1c7,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,8442850689,3,,,,0,,,f,,3339715000,,,7bd1be48-842a-6978-8d5b-36d94ac4ed10,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight WLI/971 Main Toll Free 844-285-0689,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7fb431bf-59a4-4f23-905d-b992105069de,435a28f3-61c9-40b5-a28c-3a1225d98b5b,**.XXXX,3,,,,0,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,500811,f,,,,,42eb1ed5-e4a1-ba17-835a-edea32996a6e,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FSC FTWN **XXXX Site Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
7fe1d631-0c52-4127-990c-efdb8151f063,0533d41b-5f91-492f-84ee-66f76cff6806,18777555418,3,,,,0,,888,f,,5336113083,,,bb89d2d2-8852-cb60-d0c8-d8654c8d044a,XXXXXXXXXX,t,1,,,,,,,0,f,,,,,,f,f,f,,,,FXCC SE CIT Eaton,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,1,2,2,1,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
27ce7479-8c36-448e-b734-4d1956effed6,50f245a9-e6dd-4d14-a166-f41445e0a236,#465,3,,,,0,,,f,,3334655000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (RFD/465) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
2bf4411f-0549-4794-b48d-5ed3d2236845,50f245a9-e6dd-4d14-a166-f41445e0a236,#288,3,,,,0,,,f,,3332885000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (VLD/288) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
8035534d-3f55-552f-c33e-620be9533b32,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,8882242160,3,,,,0,,,f,,3331813022,,,41137b0e-e322-2086-ae7b-39049d74c7eb,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight SLC/181 Dispatch 888-224-2160,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
0b05044b-7b24-4a2f-ac14-d2de91fc5c41,50f245a9-e6dd-4d14-a166-f41445e0a236,#885,3,,,,0,,,f,,3338855000,,,90a2be22-6174-e9c9-96d5-43a21ffbdacc,XXXXXXXXXX,t,0,,,,,,,0,f,,,,,,f,f,f,,,,Freight (TER/885) Speed Dial,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
804bec23-8996-4295-9914-36aa95fa422a,e07ee927-62d6-4eab-8c72-e5f61396ce2d,**.5[67]XX,3,,,,0,714eaffa-55c2-11d3-b52d-0008c7c6a4c6,650763,f,,,,,98e06b6e-bd17-6764-2d19-13a5933b594b,,t,0,,,,,,,0,f,,,,,,f,f,f,,,,FXLG SFO 4-Digit Dialing **5[67]XX,,5,f,,0,,0,0,0,0,f,,t,,,f,0,,f,,f,f,,,,,f,f,,,f,f,,ad243d17-98b4-4118-8feb-5ff2e1b781ac,,f,f,f,t,,f,2,,t,f,,,f,f,,,f,f,,,,,,,,,,,,0,,0,0,0,0,,,2,,,f,f,,,,0,f,f,t,,f,f,f,f,-1,,f,,f,1,,,f,0
